# T01 legacy old->new Shimura-curve label map
# STATUS: PROVISIONAL - pending T27 reload. The `new_label` column
#   holds labels currently shipped in gps_shimura_test; these PREDATE
#   the T29 canonical sort (Q15.3) and WILL be reassigned on reload.
#   The durable key is (join_discB, join_discO, join_deg_mu,
#   join_level, join_al_subgroup); re-derive new_label after T27 via
#   the recipe in T01-report.md.  al_subgroup = the set of Hall
#   divisors m with w_m in H (== the legacy bracket, incl. 1).
# Generated by code/scripts/t01_build_map.py in worktree ticket/T01.
old_label,status,new_label,join_discB,join_discO,join_deg_mu,join_level,join_al_subgroup,join_al_gen_norms,join_genus,model_family,pt_genus,devmirror_genus,in_models,in_points,model_dup_count,notes
"94.1-[1,2]",UNMAPPED_PENDING_GENERATION,,94,94,1,1,"1,2",2,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=94 not generated yet; base row exists (94.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"94.1-[1,47]",UNMAPPED_PENDING_GENERATION,,94,94,1,1,"1,47",47,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=94 not generated yet; base row exists (94.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,47}"
"94.1-[1,89]",UNMAPPED_GRAMMAR_VIOLATION,,94,94,1,1,"1,89",89,,model,,,True,False,1,"AL component(s) [89] are not Hall divisors of D*M=94 (Hall divisors: 1,2,47,94); legacy data-entry error, not mapped"
"94.1-[1,94]",UNMAPPED_PENDING_GENERATION,,94,94,1,1,"1,94",94,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=94 not generated yet; base row exists (94.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,94}"
"94.1-[1,2,47,94]",UNMAPPED_PENDING_GENERATION,,94,94,1,1,"1,2,47,94","2,47,94",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=94 not generated yet; base row exists (94.1.1.2.3.a.1); full Atkin-Lehner quotient X*(94;1); match future row by autmuO_norms generating the AL subgroup {1,2,47,94}"
95.1-[1],MAPPED_PROVISIONAL,95.1.1.4.7.a.1,95,95,1,1,1,,7,model,7,7,True,True,1,
"95.1-[1,5]",UNMAPPED_PENDING_GENERATION,,95,95,1,1,"1,5",5,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=95 not generated yet; base row exists (95.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,5}"
"95.1-[1,19]",UNMAPPED_PENDING_GENERATION,,95,95,1,1,"1,19",19,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=95 not generated yet; base row exists (95.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,19}"
"95.1-[1,95]",UNMAPPED_PENDING_GENERATION,,95,95,1,1,"1,95",95,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=95 not generated yet; base row exists (95.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,95}"
"95.1-[1,5,19,95]",UNMAPPED_PENDING_GENERATION,,95,95,1,1,"1,5,19,95","5,19,95",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=95 not generated yet; base row exists (95.1.1.4.7.a.1); full Atkin-Lehner quotient X*(95;1); match future row by autmuO_norms generating the AL subgroup {1,5,19,95}"
111.1-[1],MAPPED_PROVISIONAL,111.1.1.4.7.a.1,111,111,1,1,1,,7,model,7,7,True,True,1,
"111.1-[1,3]",UNMAPPED_PENDING_GENERATION,,111,111,1,1,"1,3",3,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=111 not generated yet; base row exists (111.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"111.1-[1,37]",UNMAPPED_PENDING_GENERATION,,111,111,1,1,"1,37",37,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=111 not generated yet; base row exists (111.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,37}"
"111.1-[1,111]",UNMAPPED_PENDING_GENERATION,,111,111,1,1,"1,111",111,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=111 not generated yet; base row exists (111.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,111}"
"111.1-[1,3,37,111]",UNMAPPED_PENDING_GENERATION,,111,111,1,1,"1,3,37,111","3,37,111",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=111 not generated yet; base row exists (111.1.1.4.7.a.1); full Atkin-Lehner quotient X*(111;1); match future row by autmuO_norms generating the AL subgroup {1,3,37,111}"
119.1-[1],MAPPED_PROVISIONAL,119.1.1.2.9.a.1,119,119,1,1,1,,9,model,9,9,True,True,1,
"119.1-[1,7]",UNMAPPED_PENDING_GENERATION,,119,119,1,1,"1,7",7,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=119 not generated yet; base row exists (119.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,7}"
"119.1-[1,17]",UNMAPPED_PENDING_GENERATION,,119,119,1,1,"1,17",17,5,model,5,,True,True,1,"level-1 enhanced AL-quotient rows for discO=119 not generated yet; base row exists (119.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,17}"
"119.1-[1,119]",UNMAPPED_PENDING_GENERATION,,119,119,1,1,"1,119",119,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=119 not generated yet; base row exists (119.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,119}"
"119.1-[1,7,17,119]",UNMAPPED_PENDING_GENERATION,,119,119,1,1,"1,7,17,119","7,17,119",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=119 not generated yet; base row exists (119.1.1.2.9.a.1); full Atkin-Lehner quotient X*(119;1); match future row by autmuO_norms generating the AL subgroup {1,7,17,119}"
"123.1-[1,123]",UNMAPPED_PENDING_GENERATION,,123,123,1,1,"1,123",123,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=123 not generated yet; base row exists (123.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,123}"
134.1-[1],MAPPED_PROVISIONAL,134.1.1.2.6.a.1,134,134,1,1,1,,6,model,6,6,True,True,1,
"134.1-[1,2]",UNMAPPED_PENDING_GENERATION,,134,134,1,1,"1,2",2,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=134 not generated yet; base row exists (134.1.1.2.6.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"134.1-[1,67]",UNMAPPED_PENDING_GENERATION,,134,134,1,1,"1,67",67,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=134 not generated yet; base row exists (134.1.1.2.6.a.1); match future row by autmuO_norms generating the AL subgroup {1,67}"
"134.1-[1,134]",UNMAPPED_PENDING_GENERATION,,134,134,1,1,"1,134",134,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=134 not generated yet; base row exists (134.1.1.2.6.a.1); match future row by autmuO_norms generating the AL subgroup {1,134}"
"134.1-[1,2,67,134]",UNMAPPED_PENDING_GENERATION,,134,134,1,1,"1,2,67,134","2,67,134",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=134 not generated yet; base row exists (134.1.1.2.6.a.1); full Atkin-Lehner quotient X*(134;1); match future row by autmuO_norms generating the AL subgroup {1,2,67,134}"
"141.1-[1,141]",UNMAPPED_PENDING_GENERATION,,141,141,1,1,"1,141",141,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=141 not generated yet; base row exists (141.1.1.2.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,141}"
"142.1-[1,2]",UNMAPPED_PENDING_GENERATION,,142,142,1,1,"1,2",2,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=142 not generated yet; base row exists (142.1.1.2.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"142.1-[1,142]",UNMAPPED_PENDING_GENERATION,,142,142,1,1,"1,142",142,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=142 not generated yet; base row exists (142.1.1.2.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,142}"
146.1-[1],MAPPED_PROVISIONAL,146.1.1.2.7.a.1,146,146,1,1,1,,7,model,7,7,True,True,1,
"146.1-[1,2]",UNMAPPED_PENDING_GENERATION,,146,146,1,1,"1,2",2,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=146 not generated yet; base row exists (146.1.1.2.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"146.1-[1,73]",UNMAPPED_PENDING_GENERATION,,146,146,1,1,"1,73",73,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=146 not generated yet; base row exists (146.1.1.2.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,73}"
"146.1-[1,146]",UNMAPPED_PENDING_GENERATION,,146,146,1,1,"1,146",146,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=146 not generated yet; base row exists (146.1.1.2.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,146}"
"146.1-[1,2,73,146]",UNMAPPED_PENDING_GENERATION,,146,146,1,1,"1,2,73,146","2,73,146",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=146 not generated yet; base row exists (146.1.1.2.7.a.1); full Atkin-Lehner quotient X*(146;1); match future row by autmuO_norms generating the AL subgroup {1,2,73,146}"
"155.1-[1,155]",UNMAPPED_PENDING_GENERATION,,155,155,1,1,"1,155",155,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=155 not generated yet; base row exists (155.1.1.2.11.a.1); match future row by autmuO_norms generating the AL subgroup {1,155}"
"158.1-[1,158]",UNMAPPED_PENDING_GENERATION,,158,158,1,1,"1,158",158,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=158 not generated yet; base row exists (158.1.1.2.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,158}"
159.1-[1],MAPPED_PROVISIONAL,159.1.1.4.9.a.1,159,159,1,1,1,,9,model,9,9,True,True,1,
"159.1-[1,3]",UNMAPPED_PENDING_GENERATION,,159,159,1,1,"1,3",3,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=159 not generated yet; base row exists (159.1.1.4.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"159.1-[1,53]",UNMAPPED_PENDING_GENERATION,,159,159,1,1,"1,53",53,5,model,5,,True,True,1,"level-1 enhanced AL-quotient rows for discO=159 not generated yet; base row exists (159.1.1.4.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,53}"
"159.1-[1,159]",UNMAPPED_PENDING_GENERATION,,159,159,1,1,"1,159",159,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=159 not generated yet; base row exists (159.1.1.4.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,159}"
"159.1-[1,3,53,159]",UNMAPPED_PENDING_GENERATION,,159,159,1,1,"1,3,53,159","3,53,159",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=159 not generated yet; base row exists (159.1.1.4.9.a.1); full Atkin-Lehner quotient X*(159;1); match future row by autmuO_norms generating the AL subgroup {1,3,53,159}"
"178.1-[1,30]",UNMAPPED_GRAMMAR_VIOLATION,,178,178,1,1,"1,30",30,,model,,,True,False,1,"AL component(s) [30] are not Hall divisors of D*M=178 (Hall divisors: 1,2,89,178); legacy data-entry error, not mapped"
194.1-[1],MAPPED_PROVISIONAL,194.1.1.2.9.a.1,194,194,1,1,1,,9,model,9,9,True,True,1,
"194.1-[1,2]",UNMAPPED_PENDING_GENERATION,,194,194,1,1,"1,2",2,5,model,5,,True,True,1,"level-1 enhanced AL-quotient rows for discO=194 not generated yet; base row exists (194.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"194.1-[1,97]",UNMAPPED_PENDING_GENERATION,,194,194,1,1,"1,97",97,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=194 not generated yet; base row exists (194.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,97}"
"194.1-[1,194]",UNMAPPED_PENDING_GENERATION,,194,194,1,1,"1,194",194,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=194 not generated yet; base row exists (194.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,194}"
"194.1-[1,2,97,194]",UNMAPPED_PENDING_GENERATION,,194,194,1,1,"1,2,97,194","2,97,194",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=194 not generated yet; base row exists (194.1.1.2.9.a.1); full Atkin-Lehner quotient X*(194;1); match future row by autmuO_norms generating the AL subgroup {1,2,97,194}"
206.1-[1],MAPPED_PROVISIONAL,206.1.1.2.9.a.1,206,206,1,1,1,,9,model,9,9,True,True,1,
"206.1-[1,2]",UNMAPPED_PENDING_GENERATION,,206,206,1,1,"1,2",2,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=206 not generated yet; base row exists (206.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"206.1-[1,103]",UNMAPPED_PENDING_GENERATION,,206,206,1,1,"1,103",103,5,model,5,,True,True,1,"level-1 enhanced AL-quotient rows for discO=206 not generated yet; base row exists (206.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,103}"
"206.1-[1,206]",UNMAPPED_PENDING_GENERATION,,206,206,1,1,"1,206",206,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=206 not generated yet; base row exists (206.1.1.2.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,206}"
"206.1-[1,2,103,206]",UNMAPPED_PENDING_GENERATION,,206,206,1,1,"1,2,103,206","2,103,206",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=206 not generated yet; base row exists (206.1.1.2.9.a.1); full Atkin-Lehner quotient X*(206;1); match future row by autmuO_norms generating the AL subgroup {1,2,103,206}"
"210.1-[1,42]",UNMAPPED_PENDING_GENERATION,,210,210,1,1,"1,42",42,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=210 not generated yet; base row exists (210.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,42}"
"210.1-[1,70]",UNMAPPED_PENDING_GENERATION,,210,210,1,1,"1,70",70,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=210 not generated yet; base row exists (210.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,70}"
"210.1-[1,105]",UNMAPPED_PENDING_GENERATION,,210,210,1,1,"1,105",105,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=210 not generated yet; base row exists (210.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,105}"
"254.1-[1,254]",UNMAPPED_PENDING_GENERATION,,254,254,1,1,"1,254",254,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=254 not generated yet; base row exists (254.1.1.2.11.a.1); match future row by autmuO_norms generating the AL subgroup {1,254}"
"326.1-[1,326]",UNMAPPED_PENDING_GENERATION,,326,326,1,1,"1,326",326,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=326 not generated yet; base row exists (326.1.1.2.14.a.1); match future row by autmuO_norms generating the AL subgroup {1,326}"
"330.1-[1,3]",UNMAPPED_PENDING_GENERATION,,330,330,1,1,"1,3",3,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=330 not generated yet; base row exists (330.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"330.1-[1,22]",UNMAPPED_PENDING_GENERATION,,330,330,1,1,"1,22",22,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=330 not generated yet; base row exists (330.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,22}"
"330.1-[1,33]",UNMAPPED_PENDING_GENERATION,,330,330,1,1,"1,33",33,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=330 not generated yet; base row exists (330.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,33}"
"330.1-[1,165]",UNMAPPED_PENDING_GENERATION,,330,330,1,1,"1,165",165,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=330 not generated yet; base row exists (330.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,165}"
"446.1-[1,446]",UNMAPPED_PENDING_GENERATION,,446,446,1,1,"1,446",446,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=446 not generated yet; base row exists (446.1.1.2.19.a.1); match future row by autmuO_norms generating the AL subgroup {1,446}"
"462.1-[1,154]",UNMAPPED_PENDING_GENERATION,,462,462,1,1,"1,154",154,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=462 not generated yet; base row exists (462.1.1.4.9.a.1); match future row by autmuO_norms generating the AL subgroup {1,154}"
